ccode1,cowName1,ccode2,cowName2,signDay,signMonth,signYear,EIFDay,EIFMonth,EIFYear,type,category1,category2,category3,span,renewType,renewYears,terminated,durationActual,endYearEstimate,asymmetry,categoryConf,UNTS,fullText,sourceType,source,factivaConf,factivaSign,factivaEIF,DCAid
630,IRN,702,TAJ,29,12,1998,,,,general,DCA,,,,,,-88,,2004,0,med,,N,factiva,"Wires, newspapers, transcripts",,-99,,DCADv1.0-1692
630,IRN,702,TAJ,25,4,2005,,,,general,DCA,,,,,,-88,,2010,0,med,,N,factiva,"Wires, newspapers, transcripts",,-99,,DCADv1.0-1693
630,IRN,702,TAJ,14,5,2010,,,,general,DCA,TREX,,,,,-88,,2010,0,med,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1694
630,IRN,710,CHN,21,1,1990,,,,sector,RESEARCH,,,10,,,-88,,2000,0,med,,,factiva,"Wires, newspapers, transcripts",5,1,,DCADv1.0-1695
630,IRN,731,PRK,8,12,1989,,,,general,DCA,,,,,,-88,,1995,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1696
630,IRN,750,IND,,,2001,,,,general,DCA,,,,,,-88,,2007,0,low,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1697
630,IRN,750,IND,,2,2003,,,,general,DCA,,,,,,-88,,2009,1,atypical,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1698
630,IRN,770,PAK,27,7,1989,,,,general,DCA,,,,,,-88,,1995,1,atypical,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1699
630,IRN,770,PAK,,,2002,,,,general,DCA,COMMISSION,,,,,-88,,2008,0,low,,,factiva,"Wires, newspapers, transcripts",3,-99,,DCADv1.0-1700
630,IRN,770,PAK,,1,2003,,,,general,DCA,,,,,,-88,,2009,0,low,,,factiva,"Wires, newspapers, transcripts",2,-99,,DCADv1.0-1701
640,TUR,645,IRQ,9,6,2009,23,2,2011,general,DCA,,,,,,0,,2010,1,high,,N,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1702
640,TUR,651,EGY,1,1,1991,,,,general,DCA,DIC,,,,,-88,,1997,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1703
640,TUR,651,EGY,18,11,2009,4,6,2011,general,DCA,,,,,,0,,2010,1,high,,N,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1704
640,TUR,652,SYR,19,6,2002,,,,general,DCA,DIC,TREX,,,,-88,,2008,1,med,,N,treaty,NOTES,,,,DCADv1.0-1705
640,TUR,652,SYR,27,4,2009,,,,general,DIC,,,,,,-88,,2010,0,med,,,factiva,"Wires, newspapers, transcripts",5,1,,DCADv1.0-1706
640,TUR,660,LEB,21,4,2009,4,6,2011,sector,TREX,,,3,-66,-66,0,,2010,1,atypical,,Y,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1707
640,TUR,660,LEB,11,1,2010,4,6,2011,general,DCA,,,5,-66,-66,0,,2010,0,high,,Y,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1708
640,TUR,663,JOR,25,12,1984,,,,sector,TREX,,,,,,-88,,1990,1,low,,N,treaty,Treaty,,,,DCADv1.0-1709
640,TUR,663,JOR,,,1996,,,,sector,TREX,,,,,,-88,,2002,0,low,,,factiva,"Wires, newspapers, transcripts",2,-99,,DCADv1.0-1710
640,TUR,666,ISR,19,2,1996,,,,general,DCA,,,,,,-88,,2002,0,low,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1711
640,TUR,666,ISR,28,8,1996,,,,sector,RESEARCH,,,,,,-88,,2002,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1712
640,TUR,670,SAU,24,5,2010,6,4,2011,general,DCA,,,,,,-99,,2010,1,high,,N,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1713
640,TUR,692,BAH,23,5,2007,21,10,2008,general,DCA,,,5,-66,-66,0,,2010,0,high,,Y,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1714
640,TUR,694,QAT,23,5,2007,14,7,2008,general,DCA,,,5,-66,-66,0,,2010,0,high,,Y,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1715
640,TUR,696,UAE,1,1,2002,,,,sector,TREX,,,,,,-88,,2008,0,low,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1716
640,TUR,698,OMA,5,2,2001,2,4,2001,sector,TREX,,,5,-66,-66,0,,2010,0,high,,Y,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1717
640,TUR,700,AFG,16,1,2003,25,6,2003,general,DCA,,,5,-66,-66,0,,2010,1,high,,Y,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1718
640,TUR,700,AFG,16,1,2003,25,6,2003,sector,TREX,,,5,-66,-66,0,,2010,1,high,,Y,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1719
640,TUR,701,TKM,9,9,1992,4,4,1996,sector,TREX,,,,,,0,,2010,1,low,,NE,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1720
640,TUR,703,KYR,15,6,2000,10,4,2002,general,DCA,,,,,,-99,,2006,1,atypical,,N,treaty,Adviser - Law of the Kyrgyz Republic (private),,,,DCADv1.0-1721
640,TUR,703,KYR,31,10,2008,,,,general,DCA,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1722
640,TUR,705,KZK,23,2,1993,11,2,1997,sector,TREX,,,,,,0,,2010,1,med,,N,treaty,Kazakhstan Ministry of Foreign Affairs,,,,DCADv1.0-1723
640,TUR,705,KZK,8,8,1994,1,4,1998,general,DCA,DIC,,5,-66,-66,0,,2010,0,high,,Y,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1724
640,TUR,705,KZK,3,9,1996,3,9,1996,sector,TREX,,,,,,0,,2010,1,med,,N,treaty,Kazakhstan Ministry of Foreign Affairs,,,,DCADv1.0-1725
640,TUR,705,KZK,3,9,1996,24,2,1997,general,DIC,,,,,,0,,2010,1,high,,N,treaty,Kazakhstan Ministry of Foreign Affairs,,,,DCADv1.0-1726
640,TUR,712,MON,12,11,2001,,,,general,DIC,,,,,,-88,,2007,0,med,,,factiva,"Wires, newspapers, transcripts",5,1,,DCADv1.0-1727
640,TUR,732,ROK,17,11,1999,10,12,1999,general,DCA,,,5,-66,-66,0,,2010,0,high,,Y,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1728
640,TUR,732,ROK,17,11,1999,27,12,1999,sector,TREX,,,5,-66,-66,0,,2010,0,high,,Y,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1729
640,TUR,732,KOR,,,2006,,,,general,DIC,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",4,-99,,DCADv1.0-1730
640,TUR,770,PAK,11,3,1987,,,,general,DIC,,,,,,-88,,1993,1,low,,N,treaty,Treaty,,,,DCADv1.0-1731
640,TUR,770,PAK,14,2,1993,,,,general,DIC,,,,,,-88,,1999,0,low,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1732
640,TUR,770,PAK,16,3,1995,,,,general,DIC,RESEARCH,,,,,-88,,2001,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1733
640,TUR,770,PAK,22,3,2001,29,11,2001,general,DCA,,,5,-66,-66,0,,2010,0,high,,Y,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1734
640,TUR,770,PAK,27,12,2004,31,1,2005,general,DIC,,,10,-44,-44,0,,2010,0,high,,Y,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1735
640,TUR,771,BNG,10,3,1981,10,3,1981,sector,TREX,,,,,,0,,2010,1,low,,N,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1736
640,TUR,771,BNG,17,7,1997,17,7,1997,general,DIC,,,,,,0,,2010,1,med,,N,treaty,Bangladesh Ministry of Foreign Affairs,,,,DCADv1.0-1737
640,TUR,771,BNG,2,4,2002,18,4,2002,general,DCA,,,5,-66,-66,0,,2010,1,high,,Y,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1738
640,TUR,781,MAD,15,9,2010,4,6,2011,general,DCA,,,5,-66,-66,0,,2010,0,high,,Y,treaty,Turkey Ministry of Foreign Affairs International Treaty Database,,,,DCADv1.0-1739
640,TUR,820,MAL,,,1984,,,,sector,TREX,,,,,,-88,,1990,1,med,,N,treaty,"Ministry of Foreign Affairs, Malaysia",,,,DCADv1.0-1740
640,TUR,820,MAL,30,9,1999,,,,general,DIC,,,,,,-88,,2005,1,high,,N,treaty,"Ministry of Foreign Affairs, Malaysia",,,,DCADv1.0-1741
640,TUR,830,SIN,12,8,1991,,,,sector,TREX,,,,,,-88,,1997,0,med,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1742
640,TUR,850,INS,29,6,2010,,,,general,DIC,,,5,-66,-66,-88,,2010,0,high,,Y,treaty,"Indonesia Directorate of Law and Treaty, Foreign Ministry",,,,DCADv1.0-1743
640,TUR,900,AUL,13,6,2006,11,12,2009,general,DCA,,,1,-66,-66,0,,2010,0,high,147745,Y,treaty,Australia Treaty Series,,,,DCADv1.0-1744
645,IRQ,651,EGY,3,11,2009,,,,general,DCA,,,,,,-88,,2010,1,low,,N,treaty,Egypt Ministry of Foreign Affairs,,,,DCADv1.0-1745
645,IRQ,663,JOR,9,11,2010,,,,sector,TREX,,,,,,-88,,2010,0,med,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1746
651,EGY,670,SAU,,,1993,,,,sector,TREX,,,,,,-88,,1999,0,low,,,factiva,"Wires, newspapers, transcripts",1,-99,,DCADv1.0-1747
651,EGY,690,KUW,,10,1987,,,,sector,TREX,PROCUREMENT,,,,,-88,,1993,0,low,,,factiva,"Wires, newspapers, transcripts",1,-99,,DCADv1.0-1748
651,EGY,732,ROK,18,12,2009,,,,general,DIC,,,,,,-88,,2010,1,med,,N,treaty,Egypt Ministry of Foreign Affairs,,,,DCADv1.0-1749
651,EGY,750,IND,10,6,2008,,,,sector,TREX,,,,,,-88,,2010,0,med,,,factiva,"Wires, newspapers, transcripts",5,1,,DCADv1.0-1750
651,EGY,770,PAK,7,5,2002,,,,sector,COMMISSION,,,,,,-88,,2008,0,low,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1751
660,LEB,663,JOR,13,12,2010,,,,general,DCA,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1752
663,JOR,679,YEM,1,12,2006,,,,general,DCA,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1753
663,JOR,710,CHN,10,12,2009,,,,general,DCA,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",1,1,,DCADv1.0-1754
663,JOR,732,ROK,20,10,2009,20,10,2009,general,DCA,,,5,-66,-66,0,,2010,0,high,,Y,treaty,South Korea Ministry of Foreign Affairs,,,,DCADv1.0-1755
670,SAU,770,PAK,,,2006,,,,general,DCA,DIC,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",2,-99,,DCADv1.0-1756
690,KUW,710,CHN,24,3,1995,,,,general,DCA,PROCUREMENT,RESEARCH,,,,-88,,2001,1,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1757
690,KUW,732,ROK,30,11,2004,,,,sector,TREX,PROCUREMENT,,,,,-88,,2010,0,med,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1758
690,KUW,771,BNG,1,12,1980,1,12,1980,general,DCA,,,,,,0,,2010,0,low,,N,treaty,Bangladesh Ministry of Foreign Affairs,,,,DCADv1.0-1759
690,KUW,771,BNG,,,2004,,,,sector,TREX,,,6,,,-88,,2010,0,med,,,factiva,"Wires, newspapers, transcripts",3,-99,,DCADv1.0-1760
694,QAT,712,MON,1,1,2007,,,,sector,TREX,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1761
694,QAT,750,IND,9,11,2008,9,11,2008,general,DCA,,,5,-55,5,0,,2010,0,high,,Y,treaty,India Ministry of External Affairs,,,,DCADv1.0-1762
696,UAE,732,ROK,15,11,2006,13,5,2007,general,DCA,,,10,-57,10,0,,2010,0,high,,Y,treaty,South Korea Ministry of Foreign Affairs,,,,DCADv1.0-1763
696,UAE,750,IND,1,7,2003,,,,general,DCA,TREX,PROCUREMENT,,,,-88,,2009,0,low,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1764
696,UAE,770,PAK,,4,2006,,,,general,DCA,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1765
696,UAE,900,AUL,23,4,2007,28,10,2008,general,DCA,,,5,-57,5,0,,2010,0,high,,Y,treaty,Australia Treaty Series,,,,DCADv1.0-1766
698,OMA,750,IND,,,2002,,,,sector,TREX,,,,,,-88,,2008,0,med,,,factiva,"Wires, newspapers, transcripts",3,-99,,DCADv1.0-1767
698,OMA,750,IND,6,12,2005,,,,general,DIC,PROCUREMENT,DCA,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1768
701,TKM,704,UZB,27,11,1996,30,8,1997,general,DIC,,,,,,-99,,2002,1,low,,N,treaty,Pravo System of Uzbekistan,,,,DCADv1.0-1769
702,TAJ,703,KYR,26,5,2004,13,2,2006,general,DCA,,,,,,-99,,2010,1,med,,N,treaty,Adviser - Law of the Kyrgyz Republic (private),,,,DCADv1.0-1770
702,TAJ,705,KZK,16,12,1999,29,8,2000,general,DIC,,,,,,0,,2010,0,high,,N,treaty,Kazakhstan Ministry of Foreign Affairs,,,,DCADv1.0-1771
702,TAJ,705,KZK,16,12,1999,29,8,2000,general,DCA,,,,,,0,,2010,0,high,,N,treaty,Kazakhstan Ministry of Foreign Affairs,,,,DCADv1.0-1772
702,TAJ,710,CHN,,,1998,,,,sector,TREX,,,,,,-88,,2004,0,low,,,factiva,"Wires, newspapers, transcripts",3,-99,,DCADv1.0-1773
702,TAJ,750,IND,,,2002,,,,sector,TREX,PROCUREMENT,,,,,-88,,2008,1,atypical,,,factiva,"Wires, newspapers, transcripts",3,0,0,DCADv1.0-1774
702,TAJ,770,PAK,23,12,2009,,,,general,DCA,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1775
703,KYR,704,UZB,24,12,1996,30,11,1998,general,DCA,,,,,,0,,2010,1,low,,N,treaty,Pravo System of Uzbekistan,,,,DCADv1.0-1776
703,KYR,704,UZB,27,9,2000,13,2,2006,general,DCA,,,,,,-99,,2006,1,atypical,,N,treaty,Pravo System of Uzbekistan,,,,DCADv1.0-1777
703,KYR,705,KZK,17,5,1995,17,5,1995,general,DIC,PROCUREMENT,,,,,0,,2010,1,low,,N,treaty,Kazakhstan Ministry of Foreign Affairs,,,,DCADv1.0-1778
703,KYR,705,KZK,8,4,1997,2,6,2000,general,DCA,DIC,,5,-66,-66,0,,2010,0,med,,TE,treaty,Kazakhstan Ministry of Foreign Affairs,,,,DCADv1.0-1779
703,KYR,705,KZK,29,7,1998,29,7,1998,sector,TREX,,,,,,0,,2010,1,low,,N,treaty,Kazakhstan Ministry of Foreign Affairs,,,,DCADv1.0-1780
703,KYR,705,KZK,1,3,2001,,,,general,DCA,,,,,,-88,,2007,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1781
703,KYR,705,KZK,12,7,2004,30,11,2004,sector,TREX,,,-77,-77,-77,0,,2010,1,atypical,,TE,treaty,Kazakhstan Ministry of Foreign Affairs,,,,DCADv1.0-1782
703,KYR,710,CHN,,,2004,,,,general,DCA,,,,,,-88,,2010,0,med,,,factiva,"Wires, newspapers, transcripts",5,-99,,DCADv1.0-1783
703,KYR,750,IND,,,2003,,,,sector,RESEARCH,PROCUREMENT,,,,,-88,,2009,0,low,,,factiva,"Wires, newspapers, transcripts",1,0,0,DCADv1.0-1784
704,UZB,710,CHN,,,2000,,,,general,DCA,,,,,,-88,,2006,0,low,,,factiva,"Wires, newspapers, transcripts",3,-99,,DCADv1.0-1785
704,UZB,732,KOR,24,6,2008,,,,sector,TREX,,,,,,-88,,2010,0,med,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1786
704,UZB,750,IND,5,4,2005,,,,general,DCA,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1787
705,KZK,712,MON,15,12,2006,13,11,2007,general,DCA,,,5,-66,-66,0,,2010,0,high,,TE,treaty,Kazakhstan Ministry of Foreign Affairs,,,,DCADv1.0-1788
705,KZK,732,ROK,16,5,2006,16,5,2006,sector,TREX,,,,,,0,,2010,1,atypical,,N,treaty,Kazakhstan Ministry of Foreign Affairs,,,,DCADv1.0-1789
705,KZK,732,ROK,29,9,2010,29,9,2010,general,DCA,,,,,,0,,2010,1,med,,N,treaty,Kazakhstan Ministry of Foreign Affairs,,,,DCADv1.0-1790
705,KZK,750,IND,3,6,2002,,,,general,DIC,,,5,-66,-66,-88,,2010,0,high,,Y,treaty,India Ministry of External Affairs,,,,DCADv1.0-1791
705,KZK,770,PAK,,,2005,,,,general,DCA,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",1,0,0,DCADv1.0-1792
710,CHN,713,TAW,,,1995,,,,sector,PROCUREMENT,,,,,,-88,,2001,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1794
710,CHN,732,KOR,,1,2000,,,,sector,TREX,COMMISSION,,,,,-88,,2006,0,low,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1795
710,CHN,732,KOR,2,8,2002,,,,sector,TREX,COMMISSION,,,,,-88,,2008,0,low,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1796
710,CHN,732,KOR,24,4,2007,,,,sector,TREX,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1797
710,CHN,740,JPN,,,1998,,,,sector,TREX,,,,,,-88,,2004,0,med,,,factiva,"Wires, newspapers, transcripts",3,0,0,DCADv1.0-1798
710,CHN,740,JPN,,,2007,,,,sector,TREX,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",3,-99,,DCADv1.0-1799
710,CHN,750,IND,30,5,2006,,,,sector,TREX,COMMISSION,DCA,,,,-88,,2010,0,med,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1800
710,CHN,770,PAK,20,12,1989,,,,general,DIC,RESEARCH,,,,,-88,,1995,0,med,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1801
710,CHN,770,PAK,11,6,1990,,,,general,DIC,,,,,,-88,,1996,0,low,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1802
710,CHN,770,PAK,11,3,2002,,,,general,DIC,PROCUREMENT,RESEARCH,,,,-88,,2008,0,low,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1803
710,CHN,770,PAK,1,4,2003,,,,general,DCA,COMMISSION,,,,,-88,,2009,0,low,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1804
710,CHN,770,PAK,20,2,2006,20,2,2006,general,DCA,,,10,-66,-66,0,,2010,1,atypical,,Y,treaty,Pakistan Treaty Series (hard copy),,,,DCADv1.0-1805
710,CHN,770,PAK,15,12,2008,,,,general,DCA,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1806
710,CHN,770,PAK,17,1,2010,,,,general,DIC,PROCUREMENT,RESEARCH,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1807
710,CHN,771,BNG,24,12,2002,24,12,2002,general,DCA,DIC,,5,-66,-66,0,,2010,0,med,,N,treaty,Bangladesh Ministry of Foreign Affairs,,,,DCADv1.0-1808
710,CHN,775,MYA,,10,1997,,,,sector,TREX,COMMISSION,,,,,-88,,2003,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1809
710,CHN,816,DRV,,,2007,,,,general,DCA,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",3,-99,,DCADv1.0-1810
710,CHN,820,MAL,,,1999,,,,general,DCA,,,,,,-88,,2005,0,low,,,factiva,"Wires, newspapers, transcripts",2,-99,,DCADv1.0-1811
710,CHN,820,MAL,2,9,2005,,,,general,DCA,,,,,,-88,,2010,1,high,,N,treaty,"Ministry of Defense, Malaysia (publication)",,,,DCADv1.0-1812
710,CHN,830,SIN,27,10,1997,,,,sector,TREX,COMMISSION,,,,,-88,,2003,0,med,,,factiva,"Wires, newspapers, transcripts",5,1,,DCADv1.0-1813
710,CHN,830,SIN,7,1,2008,,,,general,DCA,TREX,,,,,-88,,2010,0,med,,,factiva,"Wires, newspapers, transcripts",5,1,,DCADv1.0-1814
710,CHN,835,BRU,13,9,2003,,,,sector,TREX,,,,,,-88,,2009,1,high,,N,treaty,Brunei MoD,,,,DCADv1.0-1815
710,CHN,840,PHI,,7,1996,,,,sector,TREX,,,,,,-88,,2002,0,med,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1816
710,CHN,840,PHI,8,11,2004,17,5,2005,sector,COMMISSION,TREX,,-77,-77,-77,0,,2010,0,high,,Y,treaty,"Philippines Office of Legal Affairs, Department of Foreign Affairs, Philippine Treaties Online",,,,DCADv1.0-1817
710,CHN,840,PHI,,,2005,,,,sector,COMMISSION,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1818
710,CHN,850,INS,28,7,2005,,,,sector,RESEARCH,PROCUREMENT,DIC,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1819
710,CHN,850,INS,7,11,2007,,,,general,DCA,,,5,-66,-66,-88,,2010,0,high,,Y,treaty,"Indonesia Directorate of Law and Treaty, Foreign Ministry",,,,DCADv1.0-1820
710,CHN,850,INS,,,2008,,,,general,DIC,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",2,-99,,DCADv1.0-1821
712,MON,732,KOR,8,12,1999,,,,sector,TREX,,,,,,-88,,2005,0,med,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1822
712,MON,750,IND,3,1,2001,,,,general,DCA,,,,,,-88,,2007,0,low,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1823
712,MON,750,IND,,,2005,,,,sector,COMMISSION,TREX,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",2,-99,,DCADv1.0-1824
732,KOR,740,JPN,,,1992,,,,sector,TREX,,,,,,-88,,1998,1,atypical,,,factiva,"Wires, newspapers, transcripts",3,-99,,DCADv1.0-1825
732,KOR,740,JPN,22,9,1995,,,,sector,COMMISSION,,,,,,-88,,2001,0,med,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1826
732,ROK,750,IND,3,9,2010,,,,sector,RESEARCH,,,5,,5,-88,,2010,0,med,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1827
732,ROK,750,IND,3,9,2010,,,,general,DCA,,,5,,5,-88,,2010,0,med,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1828
732,KOR,770,PAK,30,5,1996,,,,sector,PROCUREMENT,DIC,RESEARCH,,,,-88,,2002,0,low,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1829
732,ROK,771,BNG,13,1,2004,13,1,2004,general,DIC,,,5,-66,-66,0,,2010,0,high,149849,Y,treaty,UNTS,,,,DCADv1.0-1830
732,ROK,800,THI,,5,1996,,,,general,DIC,COMMISSION,TREX,,,,-88,,2002,0,low,,,factiva,"Wires, newspapers, transcripts",2,-99,,DCADv1.0-1831
732,KOR,800,THI,,6,1997,,,,sector,PROCUREMENT,,,,,,-88,,2003,0,low,,,factiva,"Wires, newspapers, transcripts",3,-99,,DCADv1.0-1832
732,KOR,800,THI,,,2008,,,,general,DIC,PROCUREMENT,RESEARCH,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",3,0,0,DCADv1.0-1833
732,KOR,816,DRV,,10,1999,,,,sector,COMMISSION,,,,,,-88,,2005,0,low,,,factiva,"Wires, newspapers, transcripts",2,-99,,DCADv1.0-1834
732,KOR,816,DRV,,,2000,,,,sector,TREX,DIC,,,,,-88,,2006,0,med,,,factiva,"Wires, newspapers, transcripts",4,-99,,DCADv1.0-1835
732,KOR,820,MAL,,,2009,,,,general,DIC,RESEARCH,PROCUREMENT,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",3,-99,,DCADv1.0-1836
732,ROK,830,SIN,2,12,2009,,,,general,DCA,TREX,COMMISSION,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",4,1,,DCADv1.0-1837
732,ROK,840,PHI,24,5,1994,23,6,1994,general,DIC,,,5,-66,-66,0,,2010,0,high,131180,Y,treaty,UNTS,,,,DCADv1.0-1838
732,ROK,850,INS,9,10,1995,,,,general,DIC,,,,,,-88,,2001,1,med,,N,treaty,Treaty,,,,DCADv1.0-1839
732,KOR,850,INS,,,2006,,,,sector,PROCUREMENT,RESEARCH,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",3,-99,,DCADv1.0-1840
740,JPN,750,IND,9,7,1997,,,,sector,COMMISSION,TREX,,,,,-88,,2003,0,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1841
740,JPN,816,DRV,11,3,1997,,,,sector,TREX,,,,,,-88,,2003,0,low,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1843
740,JPN,830,SIN,16,12,2009,16,12,2009,sector,TREX,,,,,,0,,2010,1,atypical,,NE,treaty,Japanese Ministry of Defense,,,,DCADv1.0-1844
740,JPN,900,AUL,29,9,2003,13,3,2007,sector,TREX,,,,,,1,5,2008,1,high,,N,treaty,Japanese Ministry of Defense,,,,DCADv1.0-1845
740,JPN,900,AUL,18,12,2008,18,12,2008,sector,TREX,,,,,,0,,2010,1,atypical,,Y,treaty,Japanese Ministry of Defense,,,,DCADv1.0-1846
750,IND,750,IND,8,3,2006,,,,sector,PROCUREMENT,,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1847
750,IND,780,SRI,,,2004,,,,general,DCA,,,,,,-88,,2010,0,med,,,factiva,"Wires, newspapers, transcripts",4,-99,,DCADv1.0-1848
750,IND,811,CAM,8,12,2007,8,12,2007,general,DCA,TREX,COMMISSION,5,-66,-66,0,,2010,1,med,,Y,treaty,India Ministry of External Affairs,,,,DCADv1.0-1849
750,IND,816,DRV,7,9,1994,,,,general,DCA,PROCUREMENT,TREX,,,,-88,,2000,0,low,,,factiva,"Wires, newspapers, transcripts",2,1,,DCADv1.0-1850
750,IND,816,DRV,28,3,2000,,,,general,DCA,DIC,PROCUREMENT,,,,-88,,2006,1,low,,,factiva,"Wires, newspapers, transcripts",3,1,,DCADv1.0-1851
750,IND,816,DRV,,12,2007,,,,general,DCA,TREX,,,,,-88,,2010,0,low,,,factiva,"Wires, newspapers, transcripts",2,-99,,DCADv1.0-1852
